,sm_axis,eccentricity,mag_slope,incline,longitude,argument_of_perihelion,perihelion_distance,aphelion_distance,orbital_period,data_arc,no_obs_used,absolute_magnitude_parameter,albedo,rotation_period,bv_mag_difference,ub_mag_difference,moid
4551,0.06753262142345044,0.17202654061474623,0.16666666666666666,0.032044329891686346,0.9727871296044386,0.8869809363597124,0.19433890185991345,0.04354062104802079,0.026280307078134408,0.3466097347954473,0.20267356619232427,0.5942857142857142,0.0,0.0,0.0,0.0,0.10278966970509462
4552,0.09123189306563156,0.15572158420126198,0.16666666666666666,0.18924821058954655,0.46847957867465984,0.32034028884253,0.2440539352899645,0.059665994112475716,0.03803324698963269,0.33886016109131745,0.21194480379473912,0.5257142857142857,0.166,0.007934795856185253,0.0,0.0,0.16209406794506986
4553,0.12036691714507752,0.1318845932082737,0.16666666666666666,0.1349472686098145,0.7101083449635874,0.012625581615602021,0.3085407841710703,0.07854698676656462,0.05397042414945553,0.22016275491106704,0.2261750754635619,0.4857142857142857,0.07,0.0029122486288848263,0.0,0.0,0.22926995921321852
4554,0.0728881588951204,0.22136430796964116,0.16666666666666666,0.10796816155020388,0.43968664744532865,0.3944340528414238,0.19314152670545376,0.050664219485602575,0.02883531688207102,0.3243453065864445,0.20321259163432515,0.6171428571428572,0.364,0.0017578915295551492,0.0,0.0,0.10214136871425125
4555,0.0755876209735696,0.15995250608280492,0.16666666666666666,0.06914542541674434,0.3107171319164848,0.593502376952044,0.21261233667835594,0.04863621533341166,0.030145995124803964,0.1895942217847587,0.21366968520914187,0.5942857142857142,0.282,0.0,0.0,0.0,0.12350745475432057
4556,0.11206612140030944,0.052055562321024276,0.16666666666666666,0.16521410450758572,0.3140794020950863,0.09773124104699378,0.31678966107108725,0.06571643624053711,0.049271308068684024,0.3131576393606255,0.1967442863303148,0.5028571428571429,0.188,0.0,0.0,0.0,0.24310474342201183
4557,0.06981871177344509,0.40548571166612174,0.16666666666666666,0.3256581640582485,0.7079314864769499,0.26219888795795954,0.14601128699591634,0.05996491133552435,0.027363523015532888,0.19917374849236827,0.17302716688227684,0.537142857142857,0.0,0.06093845216331505,0.0,0.0,0.07569679658696374
4558,0.11202905478493272,0.11470596923662756,0.16666666666666666,0.1628693449236097,0.33341644193562353,0.6780311797308065,0.29725406191401643,0.07113731890903646,0.04925060126276119,0.22562488736084732,0.27145321259163435,0.5257142857142857,0.16699999999999998,0.0,0.0,0.0,0.22102888842304408
4559,0.11062355100164299,0.06137486026002423,0.16666666666666666,0.13236102638341196,0.7933354372806243,0.19463569345050563,0.31081479354714736,0.06556021280766956,0.048467268573449226,0.3204219982532267,0.1916774471755067,0.5142857142857142,0.19899999999999998,0.0,0.0,0.0,0.23492141915715004
4560,0.08903780693120741,0.17400747533845776,0.16666666666666666,0.13881716712230216,0.028201997543119722,0.1526929504152287,0.23495121397005525,0.05943264245294527,0.03689774303688068,0.32692387672771134,0.15998275118585598,0.5885714285714286,0.08900000000000001,0.0,0.0,0.0,0.15324858352328968
4561,0.0838694125430791,0.15562759482089664,0.16666666666666666,0.049554548085020814,0.7333092580866819,0.10028642773861014,0.2297533703970175,0.054336232480825065,0.03426035404048896,0.31555598685761027,0.2676800344976283,0.5542857142857143,0.05,0.005773918342474101,0.0,0.0,0.14196491247719753
4562,0.07265543109679903,0.1801483034445184,0.16666666666666666,0.0693174565602089,0.36651333257752866,0.6364358601795786,0.2022583388162874,0.047817496225876076,0.028723030783425994,0.3170809476938433,0.22908581285036653,0.5771428571428572,0.31,0.007566118220597196,0.0,0.0,0.11339757807941692
4563,0.0885614832171965,0.22521111943057204,0.16666666666666666,0.19453836510086484,0.5391301061817402,0.26339952582011034,0.22055520206495283,0.06285820902767007,0.036652474478970805,0.19981145938752026,0.1692539887882708,0.6,0.281,0.0,0.0,0.0,0.13824603624706278
4564,0.08881363567671803,0.14102088482102626,0.16666666666666666,0.21587361519623288,0.4845352169083124,0.10552824766255171,0.24322851207744123,0.056831738790460634,0.036782257401775625,0.3205606310565206,0.21625700733074602,0.5542857142857143,0.271,0.0028902498476538695,0.0,0.0,0.1606927522641495
4565,0.10242776360727403,0.23521806042842522,0.16666666666666666,0.15818004101182942,0.7012274014039201,0.33801768507137064,0.24268291393940866,0.07424116415461136,0.04397145323548962,0.18389641356937877,0.21075894782233723,0.5142857142857142,0.262,0.0,0.0,0.0,0.16124198588267874
4566,0.08961821065467965,0.22360927310388742,0.16666666666666666,0.19181885467398388,0.5043924569546736,0.3915569528695435,0.22288895367184766,0.06354447438064278,0.037197205034874746,0.19755174469382947,0.15653298835705046,0.5885714285714286,0.059000000000000004,0.0,0.0,0.0,0.13697561269018443
4567,0.11267671580989713,0.06774310511409466,0.16666666666666666,0.15613017017115152,0.01942824304774988,0.6453906481939906,0.31321270899663556,0.06749156289393202,0.04961276613007982,0.2245019616541666,0.20439844760672704,0.4857142857142857,0.183,0.0,0.0,0.0,0.23698361173887075
4568,0.08968267915026297,0.06842875333862432,0.16666666666666666,0.2122616160448368,0.5711137442204229,0.0916741189466391,0.26422890985881475,0.05205545010547423,0.03723050848207096,0.31145245588011033,0.20040965933592064,0.5085714285714285,0.381,0.001667885435709933,0.0,0.0,0.18225915458424782
4569,0.06987032081203741,0.1192362379854073,0.16666666666666666,0.0729859449194158,0.9700580873414429,0.5803519491856882,0.21073278228003733,0.041915270516462204,0.027388105149312687,0.31634619383638557,0.21453212591634324,0.5771428571428572,0.9520000000000001,0.01218769043266301,0.0,0.0,0.12289239009693492
4570,0.11953984190047706,0.182175348143755,0.16666666666666666,0.021416329841609554,0.4638968241339596,0.486561798224289,0.29051557685035195,0.08254373931003925,0.05349672140222576,0.3184534124464531,0.2143165157395429,0.5200000000000001,0.102,0.0039012797074954295,0.0,0.0,0.21012506118789742
4571,0.09009556163246088,0.17719661697151556,0.16666666666666666,0.1756126744952561,0.5350419448223942,0.213885864859458,0.23612048614446726,0.060446138997672524,0.03744398990260559,0.31093951450792284,0.1903837861147046,0.537142857142857,0.271,0.0018226995734308348,0.0,0.0,0.15378241806840218
4572,0.11290890272782188,0.07200630837390279,0.16666666666666666,0.1377242757110717,0.8315313143428128,0.6864899103348213,0.3123740413227431,0.06802061037284167,0.04974278675469643,0.3380976806732009,0.19189305735230702,0.4857142857142857,0.17800000000000002,0.0,0.0,0.0,0.23805513059744995
4573,0.11075301670595346,0.11017259666088335,0.16666666666666666,0.1273817763513877,0.778004517647733,0.2887911924696986,0.2960624421709677,0.06985339018547514,0.04853927430993194,0.3141142057033535,0.19092281155670549,0.5200000000000001,0.14300000000000002,0.0,0.0,0.0,0.22003308167543037
4574,0.11072508953783804,0.05148190882892383,0.16666666666666666,0.15972795829547323,0.41315270502708434,0.1678500989510363,0.31407788122101765,0.06477560534654746,0.04852373930856972,0.29358268753552463,0.221862871927555,0.4799999999999999,0.0,0.0,0.0,0.0,0.23950905977921072
4575,0.11045162429465048,0.13672722709054527,0.16666666666666666,0.152766127590864,0.4663818255839148,0.6112131978208327,0.28728622706061335,0.07192775375927553,0.04837169408371135,0.3138230768164363,0.2422380336351876,0.4742857142857143,0.191,0.005728214503351615,0.0,0.0,0.20926656284491596
4576,0.0914548810292268,0.32509552148638254,0.16666666666666666,0.13739624047469728,0.1615043139240756,0.1782447356716667,0.19889093694415869,0.07258942710507797,0.03814917453550817,0.35731218720973756,0.18434670116429497,0.5257142857142857,0.22399999999999998,0.0035527117611212676,0.0,0.0,0.11461551646106666
4577,0.09630688952539425,0.27093339721431486,0.16666666666666666,0.07659009359141751,0.3602025318309865,0.014043960693497946,0.22178874944415644,0.07233071139534304,0.04069540877395662,0.18899810073059486,0.1093143596377749,0.6114285714285714,0.035,0.0,0.0,0.0,0.1369704796657122
4578,0.08011232239482656,0.16987827648311535,0.16666666666666666,0.03179098525113945,0.30950071144270075,0.3886380019409376,0.21893122877380503,0.05260293317368896,0.03237658586095367,0.20086506869255402,0.23501509271237603,0.6057142857142858,0.0,0.0,0.0,0.0,0.1301345743248123
4579,0.09233473909445233,0.11240591173727506,0.16666666666666666,0.20363236424501494,0.47098126570720705,0.042528624401818926,0.257937135500513,0.05717811397964936,0.038607538311464996,0.3298490288772129,0.21269943941354033,0.5142857142857142,0.0,0.0025480804387568554,0.0,0.0,0.17596221681293267
4580,0.009721317854450394,0.3995568352704507,0.16666666666666666,0.07159643975813135,0.5006906147244868,0.7091653952400819,0.05986611779062131,0.007899274428723721,0.003005772815372667,0.14481582632082404,0.03083225528244933,1.0,0.0,0.0,0.0,0.0,3.5616773556725456e-05
4581,0.09429669434166199,0.16153318124408397,0.16666666666666666,0.18305320858907678,0.30146623423282753,0.3369816671035347,0.2484190983542849,0.06232903573698011,0.03963500840025387,0.2298947777022999,0.203751617076326,0.5428571428571428,0.059000000000000004,0.0,0.0,0.0,0.1666573267008874
4582,0.07775039033752135,0.21350745801101126,0.16666666666666666,0.054316606596569686,0.45690037217372087,0.39526260481540354,0.20385901089868427,0.053827643947918585,0.031206968249288692,0.3234026035240459,0.2413755929279862,0.5771428571428572,0.025,0.0,0.0,0.0,0.11343415087878161
4583,0.1003852589483868,0.22126233587090652,0.16666666666666666,0.11224295028613729,0.0710830815233209,0.1799274274543312,0.24304264486404617,0.07155148212052496,0.04287040803081246,0.23266743376817822,0.14941785252263906,0.5657142857142856,0.091,0.0,0.0,0.0,0.16238151731551506
4584,0.09730811338093784,0.2633629243187436,0.16666666666666666,0.15444739541083974,0.2304778271229396,0.5116685237776635,0.22563203023553047,0.07252411689119687,0.04122644334781727,0.2289520746399013,0.21808969383354895,0.5542857142857143,0.11199999999999999,0.023345521023765997,0.0,0.0,0.13727974439016438
4585,0.07537099091078013,0.08522007290069065,0.16666666666666666,0.07510683746675592,0.5562811182990821,0.8488178559330897,0.2298963012318497,0.04352397254976808,0.0300402558661749,0.3188970374169936,0.21259163432514014,0.6114285714285714,0.27399999999999997,0.0,0.0,0.0,0.1461868251056114
4586,0.09338465920962058,0.5706125531333279,0.16666666666666666,0.36155239348674106,0.5010682577062782,0.23332711833164188,0.13494170134624628,0.09293444433640766,0.03915645555065759,0.2814800438079658,0.1269943941354032,0.6914285714285715,0.0,0.004801340645947593,0.0,0.0,0.0684268940269363
4587,0.10804424984874932,0.104922751725723,0.16666666666666666,0.14269187792707358,0.9265203442362484,0.34733564353236795,0.2921326570297921,0.0675197843587407,0.047039081536768064,0.44057504886806315,0.20245795601552394,0.5028571428571429,0.162,0.0,0.0,0.0,0.21705592748153368
4588,0.08185457892652401,0.20793234914075853,0.16666666666666666,0.03268868738302761,0.555346435931947,0.42238980814855326,0.21276094605921483,0.05653836250225391,0.03324660198493863,0.42679494822064795,0.19728331177231564,0.6171428571428572,0.12,0.0020731261425959778,0.0,0.0,0.12431013145616644
4589,0.07876175247975807,0.2025432433563387,0.16666666666666666,0.18261410645014098,0.46746339102571044,0.12407612678694643,0.2083813375118955,0.053843840489301846,0.03170639754791568,0.2492340537618011,0.15308322552824494,0.5714285714285714,0.0,0.015478366849482022,0.0,0.0,0.12239281849017457
4590,0.08288618022017631,0.26574000045538576,0.16666666666666666,0.03770775533398004,0.3940759993332012,0.6892515466776242,0.20009273139517145,0.061391716200206704,0.03376462890470633,0.2125379507299017,0.18833548943510134,0.6171428571428572,0.129,0.0,0.0,0.0,0.11187537967217545
4591,0.12030375892969884,0.1838318326444541,0.16666666666666666,0.005482323024145143,0.20831345345368713,0.8500157954956148,0.29141929903290215,0.08325910454223648,0.05393420812695935,0.33558842693358104,0.2083872358775334,0.537142857142857,0.08199999999999999,0.0,0.0,0.0,0.2125465654826746
4592,0.11239007343195069,0.11804450254704335,0.16666666666666666,0.13849695221768737,0.9767643603414923,0.14195449271311933,0.2969470237152147,0.07168086924939282,0.049452385498670925,0.32290352543218775,0.19491159982751186,0.5028571428571429,0.14400000000000002,0.0,0.0,0.0,0.2208107348829741
4593,0.06961162513115832,0.15751624648015572,0.16666666666666666,0.06596624928023048,0.44854139421807565,0.2307479474367352,0.20158518639311732,0.04414770147734874,0.027264941395320184,0.3229867051141641,0.21453212591634324,0.6228571428571428,0.209,0.039867763558805606,0.0,0.0,0.11184855961930801
4594,0.0870183625393243,0.11185858104204513,0.16666666666666666,0.1265315444585519,0.6089280888688497,0.9660951086191176,0.24727339236582965,0.053423991868408335,0.035860952277932914,0.18400731981201393,0.1391763691246227,0.6171428571428572,0.39799999999999996,0.0,0.0,0.0,0.162815257883419
4595,0.07193103534951761,0.5830619343391583,0.16666666666666666,0.5447131065990859,0.4284351521869321,0.6902179805010525,0.10822174441490279,0.07321941496622636,0.028374251769001924,0.1827318980217099,0.042690815006468305,0.7485714285714287,0.0,0.0,0.0,0.0,0.03760693183951507
